"Compatibility","EXPA","EXPB","Shape","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color1","color2","color3","color4","color_backend","compensation","coordinates","correct","correct_Target_response","correct_response","count_Block_EXPERIMENT_A","count_Block_EXPERIMENT_B","count_Block_Parctice_B","count_Block_Practice_A","count_Block_reset_EXPERIMENT_A","count_Block_reset_EXPERIMENT_B","count_Block_reset_Practice_A","count_Block_reset_Practice_B","count_Break","count_Decide_Color","count_EXPERIMENT_A","count_EXPERIMENT_B","count_EXP_A","count_EXP_B","count_Feedback","count_Initial","count_Intertrial","count_Practice_A","count_Practice_B","count_Prepare","count_Prepare_circle_compatible","count_Prepare_circle_incompatible","count_Prepare_rect_compatible","count_Prepare_rect_incompatible","count_Procedure_Ins01","count_Procedure_Ins02","count_Procedure_Ins03","count_Ready","count_Response_Ins","count_Select_Experiment","count_Target","count_Target_circle_compatible","count_Target_circle_incompatible","count_Target_rect_compatible","count_Target_rect_incompatible","count_Target_response","count_Target_response_BadResponse","count_Target_response_Correct","count_Target_response_Wrong","count_Target_response_logger","count_Title","count_Trial","count_Trial_EXPERIMENT_A","count_Trial_EXPERIMENT_B","count_Trial_Practice_A","count_Trial_Practice_B","count_experiment","datetime","description","font_bold","font_family","font_italic","font_size","foreground","form_response","height","keyboard_backend","logfile","mouse_backend","opensesame_codename","opensesame_version","practice","repeat_cycle","response","response_Break","response_Feedback","response_Procedure_Ins01","response_Procedure_Ins02","response_Procedure_Ins03","response_Ready","response_Response_Ins","response_Target_response","response_Title","response_time","response_time_Break","response_time_Feedback","response_time_Procedure_Ins01","response_time_Procedure_Ins02","response_time_Procedure_Ins03","response_time_Ready","response_time_Response_Ins","response_time_Target_response","response_time_Title","sampler_backend","soa","start","subject_nr","subject_parity","time_Block_EXPERIMENT_A","time_Block_EXPERIMENT_B","time_Block_Parctice_B","time_Block_Practice_A","time_Block_reset_EXPERIMENT_A","time_Block_reset_EXPERIMENT_B","time_Block_reset_Practice_A","time_Block_reset_Practice_B","time_Break","time_Decide_Color","time_EXPERIMENT_A","time_EXPERIMENT_B","time_EXP_A","time_EXP_B","time_Feedback","time_Initial","time_Intertrial","time_Practice_A","time_Practice_B","time_Prepare","time_Prepare_circle_compatible","time_Prepare_circle_incompatible","time_Prepare_rect_compatible","time_Prepare_rect_incompatible","time_Procedure_Ins01","time_Procedure_Ins02","time_Procedure_Ins03","time_Ready","time_Response_Ins","time_Select_Experiment","time_Target","time_Target_circle_compatible","time_Target_circle_incompatible","time_Target_rect_compatible","time_Target_rect_incompatible","time_Target_response","time_Target_response_BadResponse","time_Target_response_Correct","time_Target_response_Wrong","time_Target_response_logger","time_Title","time_Trial","time_Trial_EXPERIMENT_A","time_Trial_EXPERIMENT_B","time_Trial_Practice_A","time_Trial_Practice_B","time_experiment","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"y","no","yes","circle","0","0","2000","2000","black","no","xpyriment","legacy","blue","yellow","red","green","legacy","0","uniform","0","0","z","NA","NA","3","NA","NA","NA","NA","3","0","60","0","0","0","0","NA","60","60","0","0","60","60","60","60","60","0","0","0","0","0","0","60","60","60","60","60","60","60","60","60","60","0","60","NA","NA","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","yes","0","None","d","NA","space","space","space","space","space","None","space","2001","4581","NA","309","269","341","757","405","2001","768","legacy","0","experiment","999","odd","NA","NA","2711252","NA","NA","NA","NA","NA","2613206","2781889","NA","NA","NA","2421173","NA","2783485","2781966","NA","2421173","2784485","2784487","2772644","2778813","2761421","2419488","2419800","2420072","2420416","2419080","2417052","2784488","2784490","2773146","2778816","2761424","2784490","2786595","NA","2786493","2786695","2418309","2781889","NA","NA","NA","2711252","2417051","Hommel2002EXP01","0","26006","13","yes","1024"
"n","no","yes","circle","0","0","2000","2000","black","no","xpyriment","legacy","green","red","yellow","blue","legacy","0","uniform","0","0","z","NA","NA","3","NA","NA","NA","NA","3","0","61","0","0","0","0","NA","61","61","0","0","61","61","61","61","61","0","0","0","0","0","0","61","61","61","61","61","61","61","61","61","61","0","61","NA","NA","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","yes","0","None","d","NA","space","space","space","space","space","None","space","2000","4581","NA","309","269","341","757","405","2000","768","legacy","500","experiment","999","odd","NA","NA","2711252","NA","NA","NA","NA","NA","2613206","2787425","NA","NA","NA","2421173","NA","2789039","2787522","NA","2421173","2790039","2784487","2790041","2778813","2761421","2419488","2419800","2420072","2420416","2419080","2417052","2790542","2784490","2790544","2778816","2761424","2790545","2792650","NA","2792547","2792750","2418309","2787425","NA","NA","NA","2711252","2417051","Hommel2002EXP01","0","28006","14","yes","1024"
"n","no","yes","rect","0","0","2000","2000","black","no","xpyriment","legacy","blue","green","red","yellow","legacy","0","uniform","0","0","/","NA","NA","3","NA","NA","NA","NA","3","0","62","0","0","0","0","NA","62","62","0","0","62","62","62","62","62","0","0","0","0","0","0","62","62","62","62","62","62","62","62","62","62","0","62","NA","NA","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","yes","0","None","d","NA","space","space","space","space","space","None","space","2000","4581","NA","309","269","341","757","405","2000","768","legacy","500","experiment","999","odd","NA","NA","2711252","NA","NA","NA","NA","NA","2613206","2793467","NA","NA","NA","2421173","NA","2795152","2793574","NA","2421173","2796152","2784487","2790041","2778813","2796154","2419488","2419800","2420072","2420416","2419080","2417052","2796655","2784490","2790544","2778816","2796657","2796657","2798761","NA","2798659","2798861","2418309","2793467","NA","NA","NA","2711252","2417051","Hommel2002EXP01","0","30006","15","yes","1024"
"n","no","yes","rect","0","0","2000","2000","black","no","xpyriment","legacy","blue","green","yellow","red","legacy","0","uniform","0","0","/","NA","NA","3","NA","NA","NA","NA","3","0","63","0","0","0","0","NA","63","63","0","0","63","63","63","63","63","0","0","0","0","0","0","63","63","63","63","63","63","63","63","63","63","0","63","NA","NA","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","yes","0","None","d","NA","space","space","space","space","space","None","space","2000","4581","NA","309","269","341","757","405","2000","768","legacy","500","experiment","999","odd","NA","NA","2711252","NA","NA","NA","NA","NA","2613206","2799600","NA","NA","NA","2421173","NA","2801235","2799718","NA","2421173","2802235","2784487","2790041","2778813","2802237","2419488","2419800","2420072","2420416","2419080","2417052","2802738","2784490","2790544","2778816","2802740","2802741","2804845","NA","2804743","2804945","2418309","2799600","NA","NA","NA","2711252","2417051","Hommel2002EXP01","0","32006","16","yes","1024"
"y","no","yes","circle","0","0","2000","2000","black","no","xpyriment","legacy","yellow","green","red","blue","legacy","0","uniform","0","0","z","NA","0","3","NA","NA","0","NA","3","1","64","0","0","0","0","0","64","64","0","0","64","64","64","64","64","0","0","0","0","0","0","64","64","64","64","64","64","64","64","64","64","0","64","NA","0","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2000","4635","9257","309","269","341","757","405","2000","768","legacy","250","experiment","999","odd","NA","2819325","2711252","NA","NA","NA","NA","NA","2805295","2819993","NA","2819322","NA","2421173","2810065","2821671","2820123","NA","2421173","2822671","2822673","2790041","2778813","2802237","2419488","2419800","2420072","2420416","2419080","2417052","2822924","2822926","2790544","2778816","2802740","2822976","2825106","NA","2825004","2825206","2418309","2819993","NA","2819325","NA","2711252","2417051","Hommel2002EXP01","0","2000","1","yes","1024"
"n","no","yes","rect","0","0","2000","2000","black","no","xpyriment","legacy","blue","green","yellow","red","legacy","0","uniform","0","0","/","NA","0","3","NA","NA","0","NA","3","1","65","0","0","0","0","0","65","65","0","0","65","65","65","65","65","0","0","0","0","0","0","65","65","65","65","65","65","65","65","65","65","0","65","NA","0","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2000","4635","9257","309","269","341","757","405","2000","768","legacy","250","experiment","999","odd","NA","2819325","2711252","NA","NA","NA","NA","NA","2805295","2826089","NA","2819322","NA","2421173","2810065","2827838","2826322","NA","2421173","2828838","2822673","2790041","2778813","2828841","2419488","2419800","2420072","2420416","2419080","2417052","2829091","2822926","2790544","2778816","2829094","2829094","2831198","NA","2831096","2831298","2418309","2826089","NA","2819325","NA","2711252","2417051","Hommel2002EXP01","0","4000","2","yes","1024"
"y","no","yes","rect","0","0","2000","2000","black","no","xpyriment","legacy","yellow","red","green","blue","legacy","0","uniform","0","0","/","NA","0","3","NA","NA","0","NA","3","1","66","0","0","0","0","0","66","66","0","0","66","66","66","66","66","0","0","0","0","0","0","66","66","66","66","66","66","66","66","66","66","0","66","NA","0","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2001","4635","9257","309","269","341","757","405","2001","768","legacy","0","experiment","999","odd","NA","2819325","2711252","NA","NA","NA","NA","NA","2805295","2832026","NA","2819322","NA","2421173","2810065","2833640","2832123","NA","2421173","2834640","2822673","2790041","2834643","2828841","2419488","2419800","2420072","2420416","2419080","2417052","2834644","2822926","2790544","2834646","2829094","2834646","2836751","NA","2836649","2836851","2418309","2832026","NA","2819325","NA","2711252","2417051","Hommel2002EXP01","0","6001","3","yes","1024"
"y","no","yes","rect","0","0","2000","2000","black","no","xpyriment","legacy","green","red","blue","yellow","legacy","0","uniform","0","0","/","NA","0","3","NA","NA","0","NA","3","1","67","0","0","0","0","0","67","67","0","0","67","67","67","67","67","0","0","0","0","0","0","67","67","67","67","67","67","67","67","67","67","0","67","NA","0","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2001","4635","9257","309","269","341","757","405","2001","768","legacy","0","experiment","999","odd","NA","2819325","2711252","NA","NA","NA","NA","NA","2805295","2837587","NA","2819322","NA","2421173","2810065","2839210","2837694","NA","2421173","2840210","2822673","2790041","2840212","2828841","2419488","2419800","2420072","2420416","2419080","2417052","2840213","2822926","2790544","2840215","2829094","2840215","2842320","NA","2842218","2842420","2418309","2837587","NA","2819325","NA","2711252","2417051","Hommel2002EXP01","0","8002","4","yes","1024"
"n","no","yes","circle","0","0","2000","2000","black","no","xpyriment","legacy","yellow","blue","green","red","legacy","0","uniform","0","0","z","NA","0","3","NA","NA","0","NA","3","1","68","0","0","0","0","0","68","68","0","0","68","68","68","68","68","0","0","0","0","0","0","68","68","68","68","68","68","68","68","68","68","0","68","NA","0","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2001","4635","9257","309","269","341","757","405","2001","768","legacy","0","experiment","999","odd","NA","2819325","2711252","NA","NA","NA","NA","NA","2805295","2843156","NA","2819322","NA","2421173","2810065","2844786","2843269","NA","2421173","2845786","2822673","2845788","2840212","2828841","2419488","2419800","2420072","2420416","2419080","2417052","2845789","2822926","2845791","2840215","2829094","2845791","2847896","NA","2847794","2847996","2418309","2843156","NA","2819325","NA","2711252","2417051","Hommel2002EXP01","0","10003","5","yes","1024"
"y","no","yes","rect","0","0","2000","2000","black","no","xpyriment","legacy","green","yellow","red","blue","legacy","0","uniform","0","0","/","NA","0","3","NA","NA","0","NA","3","1","69","0","0","0","0","0","69","69","0","0","69","69","69","69","69","0","0","0","0","0","0","69","69","69","69","69","69","69","69","69","69","0","69","NA","0","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2000","4635","9257","309","269","341","757","405","2000","768","legacy","250","experiment","999","odd","NA","2819325","2711252","NA","NA","NA","NA","NA","2805295","2848743","NA","2819322","NA","2421173","2810065","2850380","2848865","NA","2421173","2851381","2822673","2845788","2851383","2828841","2419488","2419800","2420072","2420416","2419080","2417052","2851634","2822926","2845791","2851636","2829094","2851637","2853741","NA","2853639","2853841","2418309","2848743","NA","2819325","NA","2711252","2417051","Hommel2002EXP01","0","12003","6","yes","1024"
"n","no","yes","rect","0","0","2000","2000","black","no","xpyriment","legacy","blue","green","yellow","red","legacy","0","uniform","0","0","/","NA","0","3","NA","NA","0","NA","3","1","70","0","0","0","0","0","70","70","0","0","70","70","70","70","70","0","0","0","0","0","0","70","70","70","70","70","70","70","70","70","70","0","70","NA","0","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2000","4635","9257","309","269","341","757","405","2000","768","legacy","500","experiment","999","odd","NA","2819325","2711252","NA","NA","NA","NA","NA","2805295","2854585","NA","2819322","NA","2421173","2810065","2856226","2854708","NA","2421173","2857226","2822673","2845788","2851383","2857228","2419488","2419800","2420072","2420416","2419080","2417052","2857729","2822926","2845791","2851636","2857734","2857734","2859838","NA","2859736","2859938","2418309","2854585","NA","2819325","NA","2711252","2417051","Hommel2002EXP01","0","14003","7","yes","1024"
"y","no","yes","rect","0","0","2000","2000","black","no","xpyriment","legacy","red","yellow","blue","green","legacy","0","uniform","0","0","/","NA","0","3","NA","NA","0","NA","3","1","71","0","0","0","0","0","71","71","0","0","71","71","71","71","71","0","0","0","0","0","0","71","71","71","71","71","71","71","71","71","71","0","71","NA","0","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2000","4635","9257","309","269","341","757","405","2000","768","legacy","500","experiment","999","odd","NA","2819325","2711252","NA","NA","NA","NA","NA","2805295","2860713","NA","2819322","NA","2421173","2810065","2862320","2860818","NA","2421173","2863320","2822673","2845788","2863322","2857228","2419488","2419800","2420072","2420416","2419080","2417052","2863823","2822926","2845791","2863825","2857734","2863826","2865930","NA","2865828","2866030","2418309","2860713","NA","2819325","NA","2711252","2417051","Hommel2002EXP01","0","16003","8","yes","1024"
"n","no","yes","rect","0","0","2000","2000","black","no","xpyriment","legacy","red","yellow","blue","green","legacy","0","uniform","0","0","/","NA","0","3","NA","NA","0","NA","3","1","72","0","0","0","0","0","72","72","0","0","72","72","72","72","72","0","0","0","0","0","0","72","72","72","72","72","72","72","72","72","72","0","72","NA","0","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2000","4635","9257","309","269","341","757","405","2000","768","legacy","0","experiment","999","odd","NA","2819325","2711252","NA","NA","NA","NA","NA","2805295","2866828","NA","2819322","NA","2421173","2810065","2868423","2866907","NA","2421173","2869423","2822673","2845788","2863322","2869425","2419488","2419800","2420072","2420416","2419080","2417052","2869426","2822926","2845791","2863825","2869428","2869429","2871533","NA","2871431","2871633","2418309","2866828","NA","2819325","NA","2711252","2417051","Hommel2002EXP01","0","18003","9","yes","1024"
"n","no","yes","circle","0","0","2000","2000","black","no","xpyriment","legacy","yellow","blue","green","red","legacy","0","uniform","0","0","z","NA","0","3","NA","NA","0","NA","3","1","73","0","0","0","0","0","73","73","0","0","73","73","73","73","73","0","0","0","0","0","0","73","73","73","73","73","73","73","73","73","73","0","73","NA","0","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2000","4635","9257","309","269","341","757","405","2000","768","legacy","250","experiment","999","odd","NA","2819325","2711252","NA","NA","NA","NA","NA","2805295","2872380","NA","2819322","NA","2421173","2810065","2873993","2872477","NA","2421173","2874993","2822673","2874995","2863322","2869425","2419488","2419800","2420072","2420416","2419080","2417052","2875245","2822926","2875247","2863825","2869428","2875248","2877352","NA","2877250","2877452","2418309","2872380","NA","2819325","NA","2711252","2417051","Hommel2002EXP01","0","20003","10","yes","1024"
